uri,label_en
https://www.congress.gov/help/field-values/legislative-subject-terms#3435,Public health
https://www.congress.gov/help/field-values/legislative-subject-terms#3436,Public health administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3437,Public health personnel
https://www.congress.gov/help/field-values/legislative-subject-terms#3438,Public hospitals
https://www.congress.gov/help/field-values/legislative-subject-terms#3439,Public housing
https://www.congress.gov/help/field-values/legislative-subject-terms#3440,Public interest
https://www.congress.gov/help/field-values/legislative-subject-terms#3441,Public meetings
https://www.congress.gov/help/field-values/legislative-subject-terms#3442,Public opinion
https://www.congress.gov/help/field-values/legislative-subject-terms#3443,Public participation and lobbying
https://www.congress.gov/help/field-values/legislative-subject-terms#3444,Public prosecutors
https://www.congress.gov/help/field-values/legislative-subject-terms#3445,Public records
https://www.congress.gov/help/field-values/legislative-subject-terms#3446,Public relations
https://www.congress.gov/help/field-values/legislative-subject-terms#3447,Public schools
https://www.congress.gov/help/field-values/legislative-subject-terms#3448,Public sector strikes
https://www.congress.gov/help/field-values/legislative-subject-terms#3449,Public service advertising
https://www.congress.gov/help/field-values/legislative-subject-terms#3450,Public service employment
https://www.congress.gov/help/field-values/legislative-subject-terms#3451,Public speaking
https://www.congress.gov/help/field-values/legislative-subject-terms#3452,Public transit
https://www.congress.gov/help/field-values/legislative-subject-terms#3453,Public utilities
https://www.congress.gov/help/field-values/legislative-subject-terms#3454,Public utilities and utility rates
https://www.congress.gov/help/field-values/legislative-subject-terms#3455,Public utility rates
https://www.congress.gov/help/field-values/legislative-subject-terms#3456,Public utility regulation
https://www.congress.gov/help/field-values/legislative-subject-terms#3457,Public-private cooperation
https://www.congress.gov/help/field-values/legislative-subject-terms#3458,Public-private partnerships
https://www.congress.gov/help/field-values/legislative-subject-terms#3459,Publishers and publishing
https://www.congress.gov/help/field-values/legislative-subject-terms#3460,Puerto Ricans
https://www.congress.gov/help/field-values/legislative-subject-terms#3461,Puerto Rico
https://www.congress.gov/help/field-values/legislative-subject-terms#3462,Puget Sound
https://www.congress.gov/help/field-values/legislative-subject-terms#3463,Punishment
https://www.congress.gov/help/field-values/legislative-subject-terms#3464,Punitive damages
https://www.congress.gov/help/field-values/legislative-subject-terms#3465,Qatar
https://www.congress.gov/help/field-values/legislative-subject-terms#3466,Quality control
https://www.congress.gov/help/field-values/legislative-subject-terms#3467,Quality of care
https://www.congress.gov/help/field-values/legislative-subject-terms#3468,Quality of life
https://www.congress.gov/help/field-values/legislative-subject-terms#3469,Quality of products
https://www.congress.gov/help/field-values/legislative-subject-terms#3470,Quality of work life
https://www.congress.gov/help/field-values/legislative-subject-terms#3471,Qui tam actions
https://www.congress.gov/help/field-values/legislative-subject-terms#3472,Rabbits
https://www.congress.gov/help/field-values/legislative-subject-terms#3473,Rabies
https://www.congress.gov/help/field-values/legislative-subject-terms#3474,Race relations
https://www.congress.gov/help/field-values/legislative-subject-terms#3475,Races
https://www.congress.gov/help/field-values/legislative-subject-terms#3476,Racial and ethnic relations
https://www.congress.gov/help/field-values/legislative-subject-terms#3477,Racial discrimination
https://www.congress.gov/help/field-values/legislative-subject-terms#3478,Racial violence
https://www.congress.gov/help/field-values/legislative-subject-terms#3479,Racism
https://www.congress.gov/help/field-values/legislative-subject-terms#3480,Radar
https://www.congress.gov/help/field-values/legislative-subject-terms#3481,Radiation
https://www.congress.gov/help/field-values/legislative-subject-terms#3482,Radiation safety
https://www.congress.gov/help/field-values/legislative-subject-terms#3483,Radiation victims
https://www.congress.gov/help/field-values/legislative-subject-terms#3484,Radio
https://www.congress.gov/help/field-values/legislative-subject-terms#3485,Radio broadcasting
https://www.congress.gov/help/field-values/legislative-subject-terms#3486,Radio in politics
https://www.congress.gov/help/field-values/legislative-subject-terms#3487,Radio journalism
https://www.congress.gov/help/field-values/legislative-subject-terms#3488,Radio programs
https://www.congress.gov/help/field-values/legislative-subject-terms#3489,Radio spectrum allocation
https://www.congress.gov/help/field-values/legislative-subject-terms#3490,Radio stations
https://www.congress.gov/help/field-values/legislative-subject-terms#3491,Radioactive pollution
https://www.congress.gov/help/field-values/legislative-subject-terms#3492,Radioactive wastes
https://www.congress.gov/help/field-values/legislative-subject-terms#3493,Radioactive wastes and releases
https://www.congress.gov/help/field-values/legislative-subject-terms#3494,Radioactivity
https://www.congress.gov/help/field-values/legislative-subject-terms#3495,Radioisotopes
https://www.congress.gov/help/field-values/legislative-subject-terms#3496,Radioisotopes in medicine
https://www.congress.gov/help/field-values/legislative-subject-terms#3497,Radiotherapy
https://www.congress.gov/help/field-values/legislative-subject-terms#3498,Radon
https://www.congress.gov/help/field-values/legislative-subject-terms#3499,Railroad Retirement Board
https://www.congress.gov/help/field-values/legislative-subject-terms#3500,Railroad abandonments
https://www.congress.gov/help/field-values/legislative-subject-terms#3501,Railroad commuting traffic
https://www.congress.gov/help/field-values/legislative-subject-terms#3502,Railroad employees
https://www.congress.gov/help/field-values/legislative-subject-terms#3503,Railroad engineering
https://www.congress.gov/help/field-values/legislative-subject-terms#3504,Railroad equipment
https://www.congress.gov/help/field-values/legislative-subject-terms#3505,Railroad finance
https://www.congress.gov/help/field-values/legislative-subject-terms#3506,Railroad freight operations
https://www.congress.gov/help/field-values/legislative-subject-terms#3507,Railroad land grants
https://www.congress.gov/help/field-values/legislative-subject-terms#3508,Railroad management
https://www.congress.gov/help/field-values/legislative-subject-terms#3509,Railroad mergers
https://www.congress.gov/help/field-values/legislative-subject-terms#3510,Railroad passenger traffic
https://www.congress.gov/help/field-values/legislative-subject-terms#3511,Railroad rates
https://www.congress.gov/help/field-values/legislative-subject-terms#3512,Railroad retirement plans
https://www.congress.gov/help/field-values/legislative-subject-terms#3513,Railroad safety
https://www.congress.gov/help/field-values/legislative-subject-terms#3514,Railroad terminals
https://www.congress.gov/help/field-values/legislative-subject-terms#3515,Railroads
https://www.congress.gov/help/field-values/legislative-subject-terms#3516,Rain and rainfall
https://www.congress.gov/help/field-values/legislative-subject-terms#3517,Range management
https://www.congress.gov/help/field-values/legislative-subject-terms#3518,Rape
https://www.congress.gov/help/field-values/legislative-subject-terms#3519,Rating of employees
https://www.congress.gov/help/field-values/legislative-subject-terms#3520,Rating of teachers
https://www.congress.gov/help/field-values/legislative-subject-terms#3521,Raw materials
https://www.congress.gov/help/field-values/legislative-subject-terms#3522,Reactor fuel reprocessing
https://www.congress.gov/help/field-values/legislative-subject-terms#3523,Reading
https://www.congress.gov/help/field-values/legislative-subject-terms#3524,Reagan Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3525,Real estate agents
https://www.congress.gov/help/field-values/legislative-subject-terms#3526,Real estate appraisal
https://www.congress.gov/help/field-values/legislative-subject-terms#3527,Real estate business
https://www.congress.gov/help/field-values/legislative-subject-terms#3528,Real estate development
https://www.congress.gov/help/field-values/legislative-subject-terms#3529,Real estate investment
https://www.congress.gov/help/field-values/legislative-subject-terms#3530,Real property
https://www.congress.gov/help/field-values/legislative-subject-terms#3531,Rebates
https://www.congress.gov/help/field-values/legislative-subject-terms#3532,Recall of officials
https://www.congress.gov/help/field-values/legislative-subject-terms#3533,Receiving stolen goods
https://www.congress.gov/help/field-values/legislative-subject-terms#3534,Recidivists
https://www.congress.gov/help/field-values/legislative-subject-terms#3535,Reciprocity
https://www.congress.gov/help/field-values/legislative-subject-terms#3536,Reclamation of land
https://www.congress.gov/help/field-values/legislative-subject-terms#3537,Recognition (International law)
https://www.congress.gov/help/field-values/legislative-subject-terms#3538,Reconnaissance aircraft
https://www.congress.gov/help/field-values/legislative-subject-terms#3539,Reconnaissance satellites
https://www.congress.gov/help/field-values/legislative-subject-terms#3540,Reconstruction and stabilization
https://www.congress.gov/help/field-values/legislative-subject-terms#3541,Record votes
https://www.congress.gov/help/field-values/legislative-subject-terms#3542,Recreation
https://www.congress.gov/help/field-values/legislative-subject-terms#3543,Recreation areas
https://www.congress.gov/help/field-values/legislative-subject-terms#3544,Recreation centers
https://www.congress.gov/help/field-values/legislative-subject-terms#3545,Recruiting and enlistment
https://www.congress.gov/help/field-values/legislative-subject-terms#3546,Recruiting of employees
https://www.congress.gov/help/field-values/legislative-subject-terms#3547,Recycling industry
https://www.congress.gov/help/field-values/legislative-subject-terms#3548,Recycling of waste products
https://www.congress.gov/help/field-values/legislative-subject-terms#3549,Red tide
https://www.congress.gov/help/field-values/legislative-subject-terms#3550,Reefs
https://www.congress.gov/help/field-values/legislative-subject-terms#3551,Reference books
https://www.congress.gov/help/field-values/legislative-subject-terms#3552,Referendum
https://www.congress.gov/help/field-values/legislative-subject-terms#3553,Reforestation
https://www.congress.gov/help/field-values/legislative-subject-terms#3554,Reformulated gasoline
https://www.congress.gov/help/field-values/legislative-subject-terms#3555,Refrigeration
https://www.congress.gov/help/field-values/legislative-subject-terms#3556,Refugees
https://www.congress.gov/help/field-values/legislative-subject-terms#3557,"Refugees, asylum, displaced persons"
https://www.congress.gov/help/field-values/legislative-subject-terms#3558,Refuse and refuse disposal
https://www.congress.gov/help/field-values/legislative-subject-terms#3559,Refuse as fuel
https://www.congress.gov/help/field-values/legislative-subject-terms#3560,Regional and metropolitan planning
https://www.congress.gov/help/field-values/legislative-subject-terms#3561,Regional economic development
https://www.congress.gov/help/field-values/legislative-subject-terms#3562,Regional economic disparities
https://www.congress.gov/help/field-values/legislative-subject-terms#3563,Regional educational laboratories
https://www.congress.gov/help/field-values/legislative-subject-terms#3564,Regional medical programs
https://www.congress.gov/help/field-values/legislative-subject-terms#3565,Regional planning
https://www.congress.gov/help/field-values/legislative-subject-terms#3566,Regionalism
https://www.congress.gov/help/field-values/legislative-subject-terms#3567,Regionalism (International organization)
https://www.congress.gov/help/field-values/legislative-subject-terms#3568,Regulatory impact statements
https://www.congress.gov/help/field-values/legislative-subject-terms#3569,Rehabilitation of criminals
https://www.congress.gov/help/field-values/legislative-subject-terms#3570,Rehabilitation of the disabled
https://www.congress.gov/help/field-values/legislative-subject-terms#3571,Reinsurance
https://www.congress.gov/help/field-values/legislative-subject-terms#3572,Religion
https://www.congress.gov/help/field-values/legislative-subject-terms#3573,Religion and politics
https://www.congress.gov/help/field-values/legislative-subject-terms#3574,Religion in the public schools
https://www.congress.gov/help/field-values/legislative-subject-terms#3575,Religion in the workplace
https://www.congress.gov/help/field-values/legislative-subject-terms#3576,Religions
https://www.congress.gov/help/field-values/legislative-subject-terms#3577,Religious education
https://www.congress.gov/help/field-values/legislative-subject-terms#3578,Religious liberty
https://www.congress.gov/help/field-values/legislative-subject-terms#3579,Relocation
https://www.congress.gov/help/field-values/legislative-subject-terms#3580,Remote sensing
https://www.congress.gov/help/field-values/legislative-subject-terms#3581,Removal of officials
https://www.congress.gov/help/field-values/legislative-subject-terms#3582,Renewable natural resources
https://www.congress.gov/help/field-values/legislative-subject-terms#3583,Rent
https://www.congress.gov/help/field-values/legislative-subject-terms#3584,Rental housing
https://www.congress.gov/help/field-values/legislative-subject-terms#3585,Reparations
https://www.congress.gov/help/field-values/legislative-subject-terms#3586,Repatriation
https://www.congress.gov/help/field-values/legislative-subject-terms#3587,Replacement workers
https://www.congress.gov/help/field-values/legislative-subject-terms#3588,Reporters and reporting
https://www.congress.gov/help/field-values/legislative-subject-terms#3589,Reproduction
https://www.congress.gov/help/field-values/legislative-subject-terms#3590,Reprogramming of appropriated funds
https://www.congress.gov/help/field-values/legislative-subject-terms#3591,Reptiles
https://www.congress.gov/help/field-values/legislative-subject-terms#3592,Republican Party
https://www.congress.gov/help/field-values/legislative-subject-terms#3593,Rescission of appropriated funds
https://www.congress.gov/help/field-values/legislative-subject-terms#3594,Rescue work
https://www.congress.gov/help/field-values/legislative-subject-terms#3595,Research
https://www.congress.gov/help/field-values/legislative-subject-terms#3596,Research administration and funding
https://www.congress.gov/help/field-values/legislative-subject-terms#3597,Research and development
https://www.congress.gov/help/field-values/legislative-subject-terms#3598,Research and development facilities
https://www.congress.gov/help/field-values/legislative-subject-terms#3599,Research and development tax credit
https://www.congress.gov/help/field-values/legislative-subject-terms#3600,Research centers
https://www.congress.gov/help/field-values/legislative-subject-terms#3601,Research ethics
https://www.congress.gov/help/field-values/legislative-subject-terms#3602,Research grants
https://www.congress.gov/help/field-values/legislative-subject-terms#3603,Research natural areas
https://www.congress.gov/help/field-values/legislative-subject-terms#3604,Reservoirs
https://www.congress.gov/help/field-values/legislative-subject-terms#3605,Residence requirements
https://www.congress.gov/help/field-values/legislative-subject-terms#3606,Residential rehabilitation
https://www.congress.gov/help/field-values/legislative-subject-terms#3607,Residential rehabilitation and home repair
https://www.congress.gov/help/field-values/legislative-subject-terms#3608,Resignation from office
https://www.congress.gov/help/field-values/legislative-subject-terms#3609,Resignation of employees
https://www.congress.gov/help/field-values/legislative-subject-terms#3610,Resolutions of inquiry
https://www.congress.gov/help/field-values/legislative-subject-terms#3611,Respiratory diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#3612,Respite care
https://www.congress.gov/help/field-values/legislative-subject-terms#3613,Restaurants
https://www.congress.gov/help/field-values/legislative-subject-terms#3614,Restoration ecology
https://www.congress.gov/help/field-values/legislative-subject-terms#3615,Restrictive trade practices
https://www.congress.gov/help/field-values/legislative-subject-terms#3616,Retail and wholesale trades
https://www.congress.gov/help/field-values/legislative-subject-terms#3617,Retail trade
https://www.congress.gov/help/field-values/legislative-subject-terms#3618,Retired military personnel
https://www.congress.gov/help/field-values/legislative-subject-terms#3619,Retiree health benefits
https://www.congress.gov/help/field-values/legislative-subject-terms#3620,Retirement
https://www.congress.gov/help/field-values/legislative-subject-terms#3621,Retirement age
https://www.congress.gov/help/field-values/legislative-subject-terms#3622,Retirement communities
https://www.congress.gov/help/field-values/legislative-subject-terms#3623,Retirement income
https://www.congress.gov/help/field-values/legislative-subject-terms#3624,Revegetation
https://www.congress.gov/help/field-values/legislative-subject-terms#3625,Revenue sharing
https://www.congress.gov/help/field-values/legislative-subject-terms#3626,Revolutions
https://www.congress.gov/help/field-values/legislative-subject-terms#3627,Revolving funds
https://www.congress.gov/help/field-values/legislative-subject-terms#3628,Rheumatism
https://www.congress.gov/help/field-values/legislative-subject-terms#3629,Rhinoceroses
https://www.congress.gov/help/field-values/legislative-subject-terms#3630,Rhode Island
https://www.congress.gov/help/field-values/legislative-subject-terms#3631,Rice
https://www.congress.gov/help/field-values/legislative-subject-terms#3632,Right of assembly
https://www.congress.gov/help/field-values/legislative-subject-terms#3633,Right of asylum
https://www.congress.gov/help/field-values/legislative-subject-terms#3634,Right of petition
https://www.congress.gov/help/field-values/legislative-subject-terms#3635,Right of privacy
https://www.congress.gov/help/field-values/legislative-subject-terms#3636,Right of property
https://www.congress.gov/help/field-values/legislative-subject-terms#3637,Right to counsel
https://www.congress.gov/help/field-values/legislative-subject-terms#3638,Right to die
https://www.congress.gov/help/field-values/legislative-subject-terms#3639,Right to travel
https://www.congress.gov/help/field-values/legislative-subject-terms#3640,Right-of-way
https://www.congress.gov/help/field-values/legislative-subject-terms#3641,Riot control agents
https://www.congress.gov/help/field-values/legislative-subject-terms#3642,Riots
https://www.congress.gov/help/field-values/legislative-subject-terms#3643,Riparian ecology
https://www.congress.gov/help/field-values/legislative-subject-terms#3644,Risk
https://www.congress.gov/help/field-values/legislative-subject-terms#3645,River basin commissions
https://www.congress.gov/help/field-values/legislative-subject-terms#3646,Rivers
https://www.congress.gov/help/field-values/legislative-subject-terms#3647,Road construction
https://www.congress.gov/help/field-values/legislative-subject-terms#3648,Roads and highways
https://www.congress.gov/help/field-values/legislative-subject-terms#3649,Robots
https://www.congress.gov/help/field-values/legislative-subject-terms#3650,Rockets (Aeronautics)
https://www.congress.gov/help/field-values/legislative-subject-terms#3651,Rockets (Ordnance)
https://www.congress.gov/help/field-values/legislative-subject-terms#3652,Romania
https://www.congress.gov/help/field-values/legislative-subject-terms#3653,Roosevelt (Theodore) Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3654,Roosevelt Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3655,Rubber
https://www.congress.gov/help/field-values/legislative-subject-terms#3656,Rule of law
https://www.congress.gov/help/field-values/legislative-subject-terms#3657,Rule of law and government transparency
https://www.congress.gov/help/field-values/legislative-subject-terms#3658,Runaway children
https://www.congress.gov/help/field-values/legislative-subject-terms#3659,Running
https://www.congress.gov/help/field-values/legislative-subject-terms#3660,Runoff elections
https://www.congress.gov/help/field-values/legislative-subject-terms#3661,Rural conditions
https://www.congress.gov/help/field-values/legislative-subject-terms#3662,Rural conditions and development
https://www.congress.gov/help/field-values/legislative-subject-terms#3663,Rural crime
https://www.congress.gov/help/field-values/legislative-subject-terms#3664,Rural economic development
https://www.congress.gov/help/field-values/legislative-subject-terms#3665,Rural education
https://www.congress.gov/help/field-values/legislative-subject-terms#3666,Rural health
https://www.congress.gov/help/field-values/legislative-subject-terms#3667,Rural housing
https://www.congress.gov/help/field-values/legislative-subject-terms#3668,Rural women
https://www.congress.gov/help/field-values/legislative-subject-terms#3669,Russia
https://www.congress.gov/help/field-values/legislative-subject-terms#3670,Russian language
https://www.congress.gov/help/field-values/legislative-subject-terms#3671,Rwanda
https://www.congress.gov/help/field-values/legislative-subject-terms#3672,Sabotage
https://www.congress.gov/help/field-values/legislative-subject-terms#3673,Safety appliances
https://www.congress.gov/help/field-values/legislative-subject-terms#3674,Safety measures
https://www.congress.gov/help/field-values/legislative-subject-terms#3675,Sailing ships
https://www.congress.gov/help/field-values/legislative-subject-terms#3676,Saint Kitts and Nevis
https://www.congress.gov/help/field-values/legislative-subject-terms#3677,Saint Lawrence Seaway
https://www.congress.gov/help/field-values/legislative-subject-terms#3678,Saint Lucia
https://www.congress.gov/help/field-values/legislative-subject-terms#3679,Saint Vincent and the Grenadines
https://www.congress.gov/help/field-values/legislative-subject-terms#3680,Salaries
https://www.congress.gov/help/field-values/legislative-subject-terms#3681,Sales and excise taxes
https://www.congress.gov/help/field-values/legislative-subject-terms#3682,Sales personnel
https://www.congress.gov/help/field-values/legislative-subject-terms#3683,Sales promotion
https://www.congress.gov/help/field-values/legislative-subject-terms#3684,Sales tax
https://www.congress.gov/help/field-values/legislative-subject-terms#3685,Saline waters
https://www.congress.gov/help/field-values/legislative-subject-terms#3686,Salmon
https://www.congress.gov/help/field-values/legislative-subject-terms#3687,Salmonella
https://www.congress.gov/help/field-values/legislative-subject-terms#3688,Salt
https://www.congress.gov/help/field-values/legislative-subject-terms#3689,Salvage
https://www.congress.gov/help/field-values/legislative-subject-terms#3690,Same-sex marriage
https://www.congress.gov/help/field-values/legislative-subject-terms#3691,Samoa
https://www.congress.gov/help/field-values/legislative-subject-terms#3692,San Marino
https://www.congress.gov/help/field-values/legislative-subject-terms#3693,Sanctions
https://www.congress.gov/help/field-values/legislative-subject-terms#3694,Sanctions (International law)
https://www.congress.gov/help/field-values/legislative-subject-terms#3695,Sanctuary movement
https://www.congress.gov/help/field-values/legislative-subject-terms#3696,Sand and gravel industry
https://www.congress.gov/help/field-values/legislative-subject-terms#3697,Sanitary districts
https://www.congress.gov/help/field-values/legislative-subject-terms#3698,Sanitary engineering
https://www.congress.gov/help/field-values/legislative-subject-terms#3699,Sanitation workers
https://www.congress.gov/help/field-values/legislative-subject-terms#3700,Sao Tome and Principe
https://www.congress.gov/help/field-values/legislative-subject-terms#3701,Saudi Arabia
https://www.congress.gov/help/field-values/legislative-subject-terms#3702,Saving and investment
https://www.congress.gov/help/field-values/legislative-subject-terms#3703,Savings and loan associations
https://www.congress.gov/help/field-values/legislative-subject-terms#3704,Savings banks
https://www.congress.gov/help/field-values/legislative-subject-terms#3705,Savings bonds
https://www.congress.gov/help/field-values/legislative-subject-terms#3706,Scenic byways
https://www.congress.gov/help/field-values/legislative-subject-terms#3707,Scholarships
https://www.congress.gov/help/field-values/legislative-subject-terms#3708,School administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3709,School athletics
https://www.congress.gov/help/field-values/legislative-subject-terms#3710,School boards
https://www.congress.gov/help/field-values/legislative-subject-terms#3711,School buildings
https://www.congress.gov/help/field-values/legislative-subject-terms#3712,School buses
https://www.congress.gov/help/field-values/legislative-subject-terms#3713,School choice
https://www.congress.gov/help/field-values/legislative-subject-terms#3714,School discipline
https://www.congress.gov/help/field-values/legislative-subject-terms#3715,School districts
https://www.congress.gov/help/field-values/legislative-subject-terms#3716,School health programs
https://www.congress.gov/help/field-values/legislative-subject-terms#3717,School libraries
https://www.congress.gov/help/field-values/legislative-subject-terms#3718,School lunch program
https://www.congress.gov/help/field-values/legislative-subject-terms#3719,School personnel
https://www.congress.gov/help/field-values/legislative-subject-terms#3720,School security
https://www.congress.gov/help/field-values/legislative-subject-terms#3721,School-age child care
https://www.congress.gov/help/field-values/legislative-subject-terms#3722,Science and engineering education
https://www.congress.gov/help/field-values/legislative-subject-terms#3723,Science and ethics
https://www.congress.gov/help/field-values/legislative-subject-terms#3724,Science and social problems
https://www.congress.gov/help/field-values/legislative-subject-terms#3725,"Science, Technology, Communications"
https://www.congress.gov/help/field-values/legislative-subject-terms#3726,Scientific communication
https://www.congress.gov/help/field-values/legislative-subject-terms#3727,Scientific education
https://www.congress.gov/help/field-values/legislative-subject-terms#3728,Scientific exchanges
https://www.congress.gov/help/field-values/legislative-subject-terms#3729,Scientific instruments and apparatus
https://www.congress.gov/help/field-values/legislative-subject-terms#3730,Scientists
https://www.congress.gov/help/field-values/legislative-subject-terms#3731,Scientists in government
https://www.congress.gov/help/field-values/legislative-subject-terms#3732,Scotland
https://www.congress.gov/help/field-values/legislative-subject-terms#3733,Scrap metals
https://www.congress.gov/help/field-values/legislative-subject-terms#3734,Sculpture
https://www.congress.gov/help/field-values/legislative-subject-terms#3735,Sea birds
https://www.congress.gov/help/field-values/legislative-subject-terms#3736,Sea level
https://www.congress.gov/help/field-values/legislative-subject-terms#3737,Seafood
https://www.congress.gov/help/field-values/legislative-subject-terms#3738,Seals (Animals)
https://www.congress.gov/help/field-values/legislative-subject-terms#3739,Searches and seizures
https://www.congress.gov/help/field-values/legislative-subject-terms#3740,Seashores and lakeshores
https://www.congress.gov/help/field-values/legislative-subject-terms#3741,Seasonal labor
https://www.congress.gov/help/field-values/legislative-subject-terms#3742,Seat belts
https://www.congress.gov/help/field-values/legislative-subject-terms#3743,Second homes
https://www.congress.gov/help/field-values/legislative-subject-terms#3744,Secondary education
https://www.congress.gov/help/field-values/legislative-subject-terms#3745,Secondary mortgage market
https://www.congress.gov/help/field-values/legislative-subject-terms#3746,Secondary recovery of gas
https://www.congress.gov/help/field-values/legislative-subject-terms#3747,Secondary recovery of oil
https://www.congress.gov/help/field-values/legislative-subject-terms#3748,Secret service
https://www.congress.gov/help/field-values/legislative-subject-terms#3749,Secularism
https://www.congress.gov/help/field-values/legislative-subject-terms#3750,Securities
https://www.congress.gov/help/field-values/legislative-subject-terms#3751,Securities and Exchange Commission
https://www.congress.gov/help/field-values/legislative-subject-terms#3752,Securities and Exchange Commission (SEC)
https://www.congress.gov/help/field-values/legislative-subject-terms#3753,Securities fraud
https://www.congress.gov/help/field-values/legislative-subject-terms#3754,Securities industry
https://www.congress.gov/help/field-values/legislative-subject-terms#3755,Securities regulation
https://www.congress.gov/help/field-values/legislative-subject-terms#3756,Security classification (Government documents)
https://www.congress.gov/help/field-values/legislative-subject-terms#3757,Security clearances
https://www.congress.gov/help/field-values/legislative-subject-terms#3758,Security measures
https://www.congress.gov/help/field-values/legislative-subject-terms#3759,Sedatives
https://www.congress.gov/help/field-values/legislative-subject-terms#3760,Sediment control
https://www.congress.gov/help/field-values/legislative-subject-terms#3761,Sedimentation
https://www.congress.gov/help/field-values/legislative-subject-terms#3762,Sedition
https://www.congress.gov/help/field-values/legislative-subject-terms#3763,Seeds
https://www.congress.gov/help/field-values/legislative-subject-terms#3764,Segregation
https://www.congress.gov/help/field-values/legislative-subject-terms#3765,Seismology
https://www.congress.gov/help/field-values/legislative-subject-terms#3766,Selective Service System
https://www.congress.gov/help/field-values/legislative-subject-terms#3767,Selenium
https://www.congress.gov/help/field-values/legislative-subject-terms#3768,Self-care
https://www.congress.gov/help/field-values/legislative-subject-terms#3769,Self-employed
https://www.congress.gov/help/field-values/legislative-subject-terms#3770,Self-help devices for the disabled
https://www.congress.gov/help/field-values/legislative-subject-terms#3771,Self-incrimination
https://www.congress.gov/help/field-values/legislative-subject-terms#3772,Self-insurance
https://www.congress.gov/help/field-values/legislative-subject-terms#3773,Semiconductors
https://www.congress.gov/help/field-values/legislative-subject-terms#3774,Senate
https://www.congress.gov/help/field-values/legislative-subject-terms#3775,Senate Aging
https://www.congress.gov/help/field-values/legislative-subject-terms#3776,"Senate Agriculture, Nutrition, and Forestry"
https://www.congress.gov/help/field-values/legislative-subject-terms#3777,Senate Appropriations
https://www.congress.gov/help/field-values/legislative-subject-terms#3778,Senate Armed Services
https://www.congress.gov/help/field-values/legislative-subject-terms#3779,"Senate Banking, Housing, and Urban Affairs"
https://www.congress.gov/help/field-values/legislative-subject-terms#3780,Senate Budget
https://www.congress.gov/help/field-values/legislative-subject-terms#3781,"Senate Commerce, Science, and Transportation"
https://www.congress.gov/help/field-values/legislative-subject-terms#3782,"Senate Committee on Agriculture, Nutrition, and Forestry"
https://www.congress.gov/help/field-values/legislative-subject-terms#3783,Senate Committee on Appropriations
https://www.congress.gov/help/field-values/legislative-subject-terms#3784,Senate Committee on Armed Services
https://www.congress.gov/help/field-values/legislative-subject-terms#3785,"Senate Committee on Banking, Housing, and Urban Affairs"
https://www.congress.gov/help/field-values/legislative-subject-terms#3786,"Senate Committee on Commerce, Science, and Transportation"
https://www.congress.gov/help/field-values/legislative-subject-terms#3787,Senate Committee on Energy and Natural Resources
https://www.congress.gov/help/field-values/legislative-subject-terms#3788,Senate Committee on Environment and Public Works
https://www.congress.gov/help/field-values/legislative-subject-terms#3789,Senate Committee on Finance
https://www.congress.gov/help/field-values/legislative-subject-terms#3790,Senate Committee on Foreign Relations
https://www.congress.gov/help/field-values/legislative-subject-terms#3791,"Senate Committee on Health, Education, Labor, and Pensions"
https://www.congress.gov/help/field-values/legislative-subject-terms#3792,Senate Committee on Homeland Security and Governmental Affairs
https://www.congress.gov/help/field-values/legislative-subject-terms#3793,Senate Committee on Indian Affairs
https://www.congress.gov/help/field-values/legislative-subject-terms#3794,Senate Committee on Rules and Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3795,Senate Committee on Small Business and Entrepreneurship
https://www.congress.gov/help/field-values/legislative-subject-terms#3796,Senate Committee on Veterans' Affairs
https://www.congress.gov/help/field-values/legislative-subject-terms#3797,Senate Committee on the Budget
https://www.congress.gov/help/field-values/legislative-subject-terms#3798,Senate Committee on the Judiciary
https://www.congress.gov/help/field-values/legislative-subject-terms#3799,Senate Energy and Natural Resources
https://www.congress.gov/help/field-values/legislative-subject-terms#3800,Senate Environment and Public Works
https://www.congress.gov/help/field-values/legislative-subject-terms#3801,Senate Ethics
https://www.congress.gov/help/field-values/legislative-subject-terms#3802,Senate Finance
https://www.congress.gov/help/field-values/legislative-subject-terms#3803,Senate Foreign Relations
https://www.congress.gov/help/field-values/legislative-subject-terms#3804,"Senate Health, Education, Labor, and Pensions"
https://www.congress.gov/help/field-values/legislative-subject-terms#3805,Senate Homeland Security and Governmental Affairs
https://www.congress.gov/help/field-values/legislative-subject-terms#3806,Senate Indian Affairs
https://www.congress.gov/help/field-values/legislative-subject-terms#3807,Senate Intelligence
https://www.congress.gov/help/field-values/legislative-subject-terms#3808,Senate Judiciary
https://www.congress.gov/help/field-values/legislative-subject-terms#3809,Senate Rules and Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#3810,Senate Select Committee on Ethics
https://www.congress.gov/help/field-values/legislative-subject-terms#3811,Senate Select Committee on Intelligence
https://www.congress.gov/help/field-values/legislative-subject-terms#3812,Senate Small Business and Entrepreneurship
